"","country","species","latitude","longitude","year_start","year_end"
"36237","Brazil","Aedes albopictus",-17.25,-39.75,2014,2014
"36238","Brazil","Aedes albopictus",-17.25,-50.25,2014,2014
"36239","Brazil","Aedes albopictus",-17.25,-41.75,2014,2014
"36240","Brazil","Aedes albopictus",-17.25,-44.75,2014,2014
"36241","Brazil","Aedes albopictus",-17.25,-49.75,2014,2014
"36242","Brazil","Aedes albopictus",-17.25,-43.25,2014,2014
"36243","Brazil","Aedes albopictus",-17.25,-48.75,2014,2014
"36246","Brazil","Aedes albopictus",-17.25,-42.25,2014,2014
"36247","Brazil","Aedes albopictus",-17.25,-52.75,2014,2014
"36248","Brazil","Aedes albopictus",-17.25,-49.25,2014,2014
"36249","Brazil","Aedes albopictus",-17.25,-54.75,2014,2014
"36253","Brazil","Aedes albopictus",-17.25,-43.75,2014,2014
"36254","Brazil","Aedes albopictus",-17.25,-45.25,2014,2014
"36256","Brazil","Aedes albopictus",-17.25,-42.75,2014,2014
"36258","Brazil","Aedes albopictus",-17.25,-53.25,2014,2014
"36259","Brazil","Aedes albopictus",-17.25,-40.75,2014,2014
"36260","Brazil","Aedes albopictus",-17.25,-41.25,2014,2014
"36266","Brazil","Aedes albopictus",-17.25,-46.75,2014,2014
"36267","Brazil","Aedes albopictus",-17.25,-40.25,2014,2014
"36272","Brazil","Aedes albopictus",-17.25,-50.75,2014,2014
"36276","Brazil","Aedes albopictus",-16.75,-48.75,2014,2014
"36277","Brazil","Aedes albopictus",-16.75,-42.25,2014,2014
"36279","Brazil","Aedes albopictus",-16.75,-42.75,2014,2014
"36280","Brazil","Aedes albopictus",-16.75,-45.75,2014,2014
"36281","Brazil","Aedes albopictus",-16.75,-49.25,2014,2014
"36282","Brazil","Aedes albopictus",-16.75,-49.75,2014,2014
"36283","Brazil","Aedes albopictus",-16.75,-43.25,2014,2014
"36285","Brazil","Aedes albopictus",-16.75,-52.25,2014,2014
"36286","Brazil","Aedes albopictus",-16.75,-43.75,2014,2014
"36287","Brazil","Aedes albopictus",-16.75,-41.75,2014,2014
"36289","Brazil","Aedes albopictus",-16.75,-48.25,2014,2014
"36291","Brazil","Aedes albopictus",-16.75,-44.25,2014,2014
"36293","Brazil","Aedes albopictus",-16.75,-44.75,2014,2014
"36294","Brazil","Aedes albopictus",-16.75,-50.25,2014,2014
"36297","Brazil","Aedes albopictus",-16.75,-54.25,2014,2014
"36300","Brazil","Aedes albopictus",-16.75,-46.25,2014,2014
"36303","Brazil","Aedes albopictus",-16.75,-50.75,2014,2014
"36306","Brazil","Aedes albopictus",-16.75,-47.75,2014,2014
"36307","Brazil","Aedes albopictus",-16.75,-51.25,2014,2014
"36310","Brazil","Aedes albopictus",-16.75,-52.75,2014,2014
"36314","Brazil","Aedes albopictus",-16.75,-39.25,2014,2014
"36325","Brazil","Aedes albopictus",-16.75,-54.75,2014,2014
"36336","Brazil","Aedes albopictus",-16.25,-49.75,2014,2014
"36337","Brazil","Aedes albopictus",-16.25,-55.25,2014,2014
"36338","Brazil","Aedes albopictus",-16.25,-49.25,2014,2014
"36339","Brazil","Aedes albopictus",-16.25,-42.75,2014,2014
"36340","Brazil","Aedes albopictus",-16.25,-50.25,2014,2014
"36341","Brazil","Aedes albopictus",-16.25,-52.75,2014,2014
"36344","Brazil","Aedes albopictus",-16.25,-51.25,2014,2014
"36345","Brazil","Aedes albopictus",-16.25,-43.25,2014,2014
"36347","Brazil","Aedes albopictus",-16.25,-48.75,2014,2014
"36349","Brazil","Aedes albopictus",-16.25,-46.75,2014,2014
"36351","Brazil","Aedes albopictus",-16.25,-53.75,2014,2014
"36353","Brazil","Aedes albopictus",-16.25,-51.75,2014,2014
"36355","Brazil","Aedes albopictus",-16.25,-44.75,2014,2014
"36356","Brazil","Aedes albopictus",-16.25,-50.75,2014,2014
"36359","Brazil","Aedes albopictus",-16.25,-45.25,2014,2014
"36361","Brazil","Aedes albopictus",-16.25,-52.25,2014,2014
"36369","Brazil","Aedes albopictus",-16.25,-45.75,2014,2014
"36370","Brazil","Aedes albopictus",-16.25,-44.25,2014,2014
"36376","Brazil","Aedes albopictus",-16.25,-54.75,2014,2014
"36385","Brazil","Aedes albopictus",-16.25,-47.75,2014,2014
"36386","Brazil","Aedes albopictus",-16.25,-48.25,2014,2014
"36390","Brazil","Aedes albopictus",-16.25,-43.75,2014,2014
"36391","Brazil","Aedes albopictus",-16.25,-46.25,2014,2014
"36393","Brazil","Aedes albopictus",-16.25,-42.25,2014,2014
"36396","Brazil","Aedes albopictus",-16.25,-47.25,2014,2014
"36399","Brazil","Aedes albopictus",-16.25,-41.75,2014,2014
"36401","Brazil","Aedes albopictus",-15.75,-52.25,2014,2014
"36402","Brazil","Aedes albopictus",-15.75,-49.25,2014,2014
"36403","Brazil","Aedes albopictus",-15.75,-48.75,2014,2014
"36405","Brazil","Aedes albopictus",-15.75,-39.25,2014,2014
"36406","Brazil","Aedes albopictus",-15.75,-49.75,2014,2014
"36407","Brazil","Aedes albopictus",-15.75,-44.25,2014,2014
"36408","Brazil","Aedes albopictus",-15.75,-52.75,2014,2014
"36409","Brazil","Aedes albopictus",-15.75,-53.25,2014,2014
"36410","Brazil","Aedes albopictus",-15.75,-43.75,2014,2014
"36411","Brazil","Aedes albopictus",-15.75,-55.25,2014,2014
"36412","Brazil","Aedes albopictus",-15.75,-42.75,2014,2014
"36413","Brazil","Aedes albopictus",-15.75,-44.75,2014,2014
"36414","Brazil","Aedes albopictus",-15.75,-51.75,2014,2014
"36416","Brazil","Aedes albopictus",-15.75,-50.25,2014,2014
"36418","Brazil","Aedes albopictus",-15.75,-42.25,2014,2014
"36419","Brazil","Aedes albopictus",-15.75,-54.25,2014,2014
"36420","Brazil","Aedes albopictus",-15.75,-46.25,2014,2014
"36421","Brazil","Aedes albopictus",-15.75,-47.75,2014,2014
"36424","Brazil","Aedes albopictus",-15.75,-46.75,2014,2014
"36425","Brazil","Aedes albopictus",-15.75,-43.25,2014,2014
"36426","Brazil","Aedes albopictus",-15.75,-50.75,2014,2014
"36431","Brazil","Aedes albopictus",-15.75,-41.75,2014,2014
"36433","Brazil","Aedes albopictus",-15.75,-51.25,2014,2014
"36438","Brazil","Aedes albopictus",-15.75,-56.25,2014,2014
"36440","Brazil","Aedes albopictus",-15.25,-49.25,2014,2014
"36441","Brazil","Aedes albopictus",-15.25,-45.25,2014,2014
"36442","Brazil","Aedes albopictus",-15.25,-42.75,2014,2014
"36443","Brazil","Aedes albopictus",-15.25,-50.25,2014,2014
"36444","Brazil","Aedes albopictus",-15.25,-46.75,2014,2014
"36445","Brazil","Aedes albopictus",-15.25,-49.75,2014,2014
"36446","Brazil","Aedes albopictus",-15.25,-55.75,2014,2014
"36447","Brazil","Aedes albopictus",-15.25,-48.25,2014,2014
"36449","Brazil","Aedes albopictus",-15.25,-41.75,2014,2014
"36450","Brazil","Aedes albopictus",-15.25,-52.75,2014,2014
"36451","Brazil","Aedes albopictus",-15.25,-43.25,2014,2014
"36452","Brazil","Aedes albopictus",-15.25,-42.25,2014,2014
"36453","Brazil","Aedes albopictus",-15.25,-44.25,2014,2014
"36457","Brazil","Aedes albopictus",-15.25,-47.25,2014,2014
"36458","Brazil","Aedes albopictus",-15.25,-58.25,2014,2014
"36461","Brazil","Aedes albopictus",-15.25,-47.75,2014,2014
"36464","Brazil","Aedes albopictus",-15.25,-48.75,2014,2014
"36468","Brazil","Aedes albopictus",-15.25,-56.25,2014,2014
"36471","Brazil","Aedes albopictus",-15.25,-54.25,2014,2014
"36472","Brazil","Aedes albopictus",-15.25,-39.25,2014,2014
"36474","Brazil","Aedes albopictus",-15.25,-46.25,2014,2014
"36476","Brazil","Aedes albopictus",-15.25,-44.75,2014,2014
"36479","Brazil","Aedes albopictus",-14.75,-47.25,2014,2014
"36480","Brazil","Aedes albopictus",-14.75,-43.25,2014,2014
"36481","Brazil","Aedes albopictus",-14.75,-44.75,2014,2014
"36482","Brazil","Aedes albopictus",-14.75,-49.75,2014,2014
"36483","Brazil","Aedes albopictus",-14.75,-49.25,2014,2014
"36484","Brazil","Aedes albopictus",-14.75,-48.75,2014,2014
"36485","Brazil","Aedes albopictus",-14.75,-47.75,2014,2014
"36486","Brazil","Aedes albopictus",-14.75,-44.25,2014,2014
"36488","Brazil","Aedes albopictus",-14.75,-56.25,2014,2014
"36489","Brazil","Aedes albopictus",-14.75,-43.75,2014,2014
"36490","Brazil","Aedes albopictus",-14.75,-53.75,2014,2014
"36491","Brazil","Aedes albopictus",-14.75,-39.25,2014,2014
"36493","Brazil","Aedes albopictus",-14.75,-42.75,2014,2014
"36494","Brazil","Aedes albopictus",-14.75,-50.75,2014,2014
"36495","Brazil","Aedes albopictus",-14.75,-39.75,2014,2014
"36498","Brazil","Aedes albopictus",-14.75,-50.25,2014,2014
"36499","Brazil","Aedes albopictus",-14.75,-46.75,2014,2014
"36501","Brazil","Aedes albopictus",-14.75,-46.25,2014,2014
"36502","Brazil","Aedes albopictus",-14.75,-45.25,2014,2014
"36505","Brazil","Aedes albopictus",-14.25,-48.25,2014,2014
"36506","Brazil","Aedes albopictus",-14.25,-42.75,2014,2014
"36507","Brazil","Aedes albopictus",-14.25,-43.75,2014,2014
"36508","Brazil","Aedes albopictus",-14.25,-46.25,2014,2014
"36509","Brazil","Aedes albopictus",-14.25,-55.75,2014,2014
"36510","Brazil","Aedes albopictus",-14.25,-40.25,2014,2014
"36511","Brazil","Aedes albopictus",-14.25,-39.25,2014,2014
"36512","Brazil","Aedes albopictus",-14.25,-49.75,2014,2014
"36514","Brazil","Aedes albopictus",-14.25,-39.75,2014,2014
"36517","Brazil","Aedes albopictus",-14.25,-47.75,2014,2014
"36520","Brazil","Aedes albopictus",-14.25,-45.25,2014,2014
"36522","Brazil","Aedes albopictus",-14.25,-46.75,2014,2014
"36523","Brazil","Aedes albopictus",-14.25,-38.75,2014,2014
"36524","Brazil","Aedes albopictus",-14.25,-42.25,2014,2014
"36525","Brazil","Aedes albopictus",-14.25,-50.75,2014,2014
"36526","Brazil","Aedes albopictus",-13.75,-43.75,2014,2014
"36527","Brazil","Aedes albopictus",-13.75,-39.25,2014,2014
"36528","Brazil","Aedes albopictus",-13.75,-44.25,2014,2014
"36529","Brazil","Aedes albopictus",-13.75,-39.75,2014,2014
"36530","Brazil","Aedes albopictus",-13.75,-40.25,2014,2014
"36535","Brazil","Aedes albopictus",-13.75,-42.25,2014,2014
"36540","Brazil","Aedes albopictus",-13.75,-41.75,2014,2014
"36543","Brazil","Aedes albopictus",-13.75,-42.75,2014,2014
"36545","Brazil","Aedes albopictus",-13.75,-38.75,2014,2014
"36547","Brazil","Aedes albopictus",-13.25,-45.25,2014,2014
"36548","Brazil","Aedes albopictus",-13.25,-43.75,2014,2014
"36549","Brazil","Aedes albopictus",-13.25,-39.25,2014,2014
"36550","Brazil","Aedes albopictus",-13.25,-46.25,2014,2014
"36552","Brazil","Aedes albopictus",-13.25,-41.25,2014,2014
"36553","Brazil","Aedes albopictus",-13.25,-39.75,2014,2014
"36555","Brazil","Aedes albopictus",-13.25,-42.75,2014,2014
"36557","Brazil","Aedes albopictus",-13.25,-43.25,2014,2014
"36558","Brazil","Aedes albopictus",-13.25,-46.75,2014,2014
"36560","Brazil","Aedes albopictus",-13.25,-44.25,2014,2014
"36561","Brazil","Aedes albopictus",-13.25,-40.25,2014,2014
"36562","Brazil","Aedes albopictus",-13.25,-40.75,2014,2014
"36564","Brazil","Aedes albopictus",-13.25,-38.75,2014,2014
"36571","Brazil","Aedes albopictus",-12.75,-39.25,2014,2014
"36573","Brazil","Aedes albopictus",-12.75,-38.75,2014,2014
"36574","Brazil","Aedes albopictus",-12.75,-39.75,2014,2014
"36577","Brazil","Aedes albopictus",-12.75,-43.25,2014,2014
"36579","Brazil","Aedes albopictus",-12.75,-41.25,2014,2014
"36580","Brazil","Aedes albopictus",-12.75,-38.25,2014,2014
"36583","Brazil","Aedes albopictus",-12.75,-46.75,2014,2014
"36587","Brazil","Aedes albopictus",-12.75,-42.75,2014,2014
"36596","Brazil","Aedes albopictus",-12.75,-46.25,2014,2014
"36601","Brazil","Aedes albopictus",-12.75,-42.25,2014,2014
"36603","Brazil","Aedes albopictus",-12.75,-41.75,2014,2014
"36606","Brazil","Aedes albopictus",-12.75,-44.25,2014,2014
"36607","Brazil","Aedes albopictus",-12.25,-38.25,2014,2014
"36608","Brazil","Aedes albopictus",-12.25,-39.75,2014,2014
"36609","Brazil","Aedes albopictus",-12.25,-41.75,2014,2014
"36610","Brazil","Aedes albopictus",-12.25,-38.75,2014,2014
"36611","Brazil","Aedes albopictus",-12.25,-41.25,2014,2014
"36612","Brazil","Aedes albopictus",-12.25,-49.25,2014,2014
"36615","Brazil","Aedes albopictus",-12.25,-46.75,2014,2014
"36617","Brazil","Aedes albopictus",-12.25,-39.25,2014,2014
"36619","Brazil","Aedes albopictus",-12.25,-56.75,2014,2014
"36620","Brazil","Aedes albopictus",-12.25,-49.75,2014,2014
"36625","Brazil","Aedes albopictus",-12.25,-37.75,2014,2014
"36627","Brazil","Aedes albopictus",-11.75,-41.75,2014,2014
"36628","Brazil","Aedes albopictus",-11.75,-43.25,2014,2014
"36629","Brazil","Aedes albopictus",-11.75,-41.25,2014,2014
"36630","Brazil","Aedes albopictus",-11.75,-39.25,2014,2014
"36631","Brazil","Aedes albopictus",-11.75,-48.75,2014,2014
"36632","Brazil","Aedes albopictus",-11.75,-61.25,2014,2014
"36633","Brazil","Aedes albopictus",-11.75,-37.75,2014,2014
"36634","Brazil","Aedes albopictus",-11.75,-38.75,2014,2014
"36635","Brazil","Aedes albopictus",-11.75,-46.75,2014,2014
"36636","Brazil","Aedes albopictus",-11.75,-38.25,2014,2014
"36641","Brazil","Aedes albopictus",-11.75,-62.75,2014,2014
"36643","Brazil","Aedes albopictus",-11.75,-47.25,2014,2014
"36644","Brazil","Aedes albopictus",-11.25,-38.25,2014,2014
"36645","Brazil","Aedes albopictus",-11.25,-40.75,2014,2014
"36646","Brazil","Aedes albopictus",-11.25,-48.25,2014,2014
"36647","Brazil","Aedes albopictus",-11.25,-39.25,2014,2014
"36648","Brazil","Aedes albopictus",-11.25,-49.25,2014,2014
"36649","Brazil","Aedes albopictus",-11.25,-46.75,2014,2014
"36652","Brazil","Aedes albopictus",-11.25,-48.75,2014,2014
"36653","Brazil","Aedes albopictus",-11.25,-39.75,2014,2014
"36654","Brazil","Aedes albopictus",-10.75,-49.25,2014,2014
"36655","Brazil","Aedes albopictus",-10.75,-41.75,2014,2014
"36656","Brazil","Aedes albopictus",-10.75,-48.75,2014,2014
"36657","Brazil","Aedes albopictus",-10.75,-39.25,2014,2014
"36658","Brazil","Aedes albopictus",-10.75,-48.25,2014,2014
"36659","Brazil","Aedes albopictus",-10.75,-46.25,2014,2014
"36660","Brazil","Aedes albopictus",-10.75,-40.25,2014,2014
"36662","Brazil","Aedes albopictus",-10.25,-48.75,2014,2014
"36663","Brazil","Aedes albopictus",-10.25,-47.25,2014,2014
"36664","Brazil","Aedes albopictus",-10.25,-44.75,2014,2014
"36665","Brazil","Aedes albopictus",-10.25,-36.75,2014,2014
"36667","Brazil","Aedes albopictus",-10.25,-48.25,2014,2014
"36668","Brazil","Aedes albopictus",-10.25,-49.25,2014,2014
"36672","Brazil","Aedes albopictus",-10.25,-46.75,2014,2014
"36673","Brazil","Aedes albopictus",-10.25,-52.75,2014,2014
"36674","Brazil","Aedes albopictus",-9.75,-48.25,2014,2014
"36675","Brazil","Aedes albopictus",-9.75,-36.25,2014,2014
"36676","Brazil","Aedes albopictus",-9.75,-39.75,2014,2014
"36678","Brazil","Aedes albopictus",-9.75,-35.75,2014,2014
"36681","Brazil","Aedes albopictus",-9.75,-36.75,2014,2014
"36682","Brazil","Aedes albopictus",-9.75,-48.75,2014,2014
"36683","Brazil","Aedes albopictus",-9.75,-37.25,2014,2014
"36684","Brazil","Aedes albopictus",-9.75,-63.25,2014,2014
"36686","Brazil","Aedes albopictus",-9.75,-47.75,2014,2014
"36693","Brazil","Aedes albopictus",-9.75,-44.25,2014,2014
"36694","Brazil","Aedes albopictus",-9.75,-46.75,2014,2014
"36695","Brazil","Aedes albopictus",-9.25,-35.75,2014,2014
"36696","Brazil","Aedes albopictus",-9.25,-36.75,2014,2014
"36697","Brazil","Aedes albopictus",-9.25,-38.25,2014,2014
"36698","Brazil","Aedes albopictus",-9.25,-48.75,2014,2014
"36699","Brazil","Aedes albopictus",-9.25,-36.25,2014,2014
"36701","Brazil","Aedes albopictus",-9.25,-49.75,2014,2014
"36703","Brazil","Aedes albopictus",-9.25,-49.25,2014,2014
"36705","Brazil","Aedes albopictus",-9.25,-37.75,2014,2014
"36706","Brazil","Aedes albopictus",-9.25,-44.75,2014,2014
"36708","Brazil","Aedes albopictus",-9.25,-35.25,2014,2014
"36710","Brazil","Aedes albopictus",-9.25,-48.25,2014,2014
"36714","Brazil","Aedes albopictus",-9.25,-43.25,2014,2014
"36715","Brazil","Aedes albopictus",-9.25,-47.25,2014,2014
"36716","Brazil","Aedes albopictus",-9.25,-44.25,2014,2014
"36717","Brazil","Aedes albopictus",-8.75,-47.75,2014,2014
"36718","Brazil","Aedes albopictus",-8.75,-64.75,2014,2014
"36719","Brazil","Aedes albopictus",-8.75,-35.75,2014,2014
"36721","Brazil","Aedes albopictus",-8.75,-42.75,2014,2014
"36722","Brazil","Aedes albopictus",-8.75,-49.75,2014,2014
"36723","Brazil","Aedes albopictus",-8.75,-48.75,2014,2014
"36724","Brazil","Aedes albopictus",-8.75,-35.25,2014,2014
"36729","Brazil","Aedes albopictus",-8.75,-36.25,2014,2014
"36733","Brazil","Aedes albopictus",-8.75,-43.75,2014,2014
"36734","Brazil","Aedes albopictus",-8.75,-38.75,2014,2014
"36735","Brazil","Aedes albopictus",-8.75,-48.25,2014,2014
"36737","Brazil","Aedes albopictus",-8.75,-47.25,2014,2014
"36742","Brazil","Aedes albopictus",-8.75,-38.25,2014,2014
"36747","Brazil","Aedes albopictus",-8.75,-42.25,2014,2014
"36748","Brazil","Aedes albopictus",-8.75,-44.25,2014,2014
"36750","Brazil","Aedes albopictus",-8.25,-35.75,2014,2014
"36751","Brazil","Aedes albopictus",-8.25,-36.25,2014,2014
"36752","Brazil","Aedes albopictus",-8.25,-48.25,2014,2014
"36753","Brazil","Aedes albopictus",-8.25,-35.25,2014,2014
"36754","Brazil","Aedes albopictus",-8.25,-44.25,2014,2014
"36755","Brazil","Aedes albopictus",-8.25,-48.75,2014,2014
"36756","Brazil","Aedes albopictus",-8.25,-49.25,2014,2014
"36764","Brazil","Aedes albopictus",-8.25,-46.75,2014,2014
"36765","Brazil","Aedes albopictus",-8.25,-49.75,2014,2014
"36766","Brazil","Aedes albopictus",-8.25,-37.25,2014,2014
"36769","Brazil","Aedes albopictus",-8.25,-38.75,2014,2014
"36770","Brazil","Aedes albopictus",-8.25,-43.75,2014,2014
"36773","Brazil","Aedes albopictus",-8.25,-41.25,2014,2014
"36775","Brazil","Aedes albopictus",-8.25,-34.75,2014,2014
"36777","Brazil","Aedes albopictus",-8.25,-47.25,2014,2014
"36782","Brazil","Aedes albopictus",-7.75,-34.75,2014,2014
"36783","Brazil","Aedes albopictus",-7.75,-48.75,2014,2014
"36785","Brazil","Aedes albopictus",-7.75,-38.75,2014,2014
"36786","Brazil","Aedes albopictus",-7.75,-35.25,2014,2014
"36787","Brazil","Aedes albopictus",-7.75,-43.75,2014,2014
"36790","Brazil","Aedes albopictus",-7.75,-35.75,2014,2014
"36796","Brazil","Aedes albopictus",-7.75,-48.25,2014,2014
"36797","Brazil","Aedes albopictus",-7.75,-38.25,2014,2014
"36802","Brazil","Aedes albopictus",-7.75,-41.75,2014,2014
"36803","Brazil","Aedes albopictus",-7.75,-43.25,2014,2014
"36804","Brazil","Aedes albopictus",-7.75,-44.75,2014,2014
"36809","Brazil","Aedes albopictus",-7.75,-46.75,2014,2014
"36813","Brazil","Aedes albopictus",-7.75,-49.25,2014,2014
"36815","Brazil","Aedes albopictus",-7.75,-39.25,2014,2014
"36816","Brazil","Aedes albopictus",-7.75,-50.25,2014,2014
"36818","Brazil","Aedes albopictus",-7.75,-47.75,2014,2014
"36823","Brazil","Aedes albopictus",-7.75,-42.75,2014,2014
"36830","Brazil","Aedes albopictus",-7.75,-36.75,2014,2014
"36832","Brazil","Aedes albopictus",-7.75,-49.75,2014,2014
"36837","Brazil","Aedes albopictus",-7.25,-43.25,2014,2014
"36838","Brazil","Aedes albopictus",-7.25,-34.75,2014,2014
"36839","Brazil","Aedes albopictus",-7.25,-35.25,2014,2014
"36840","Brazil","Aedes albopictus",-7.25,-52.25,2014,2014
"36841","Brazil","Aedes albopictus",-7.25,-42.25,2014,2014
"36844","Brazil","Aedes albopictus",-7.25,-41.75,2014,2014
"36845","Brazil","Aedes albopictus",-7.25,-36.25,2014,2014
"36846","Brazil","Aedes albopictus",-7.25,-41.25,2014,2014
"36848","Brazil","Aedes albopictus",-7.25,-35.75,2014,2014
"36849","Brazil","Aedes albopictus",-7.25,-37.75,2014,2014
"36851","Brazil","Aedes albopictus",-7.25,-39.25,2014,2014
"36852","Brazil","Aedes albopictus",-7.25,-43.75,2014,2014
"36853","Brazil","Aedes albopictus",-7.25,-37.25,2014,2014
"36859","Brazil","Aedes albopictus",-7.25,-48.25,2014,2014
"36865","Brazil","Aedes albopictus",-7.25,-45.25,2014,2014
"36868","Brazil","Aedes albopictus",-7.25,-47.75,2014,2014
"36878","Brazil","Aedes albopictus",-7.25,-38.25,2014,2014
"36882","Brazil","Aedes albopictus",-7.25,-36.75,2014,2014
"36890","Brazil","Aedes albopictus",-7.25,-48.75,2014,2014
"36894","Brazil","Aedes albopictus",-7.25,-38.75,2014,2014
"36895","Brazil","Aedes albopictus",-7.25,-46.75,2014,2014
"36896","Brazil","Aedes albopictus",-6.75,-41.25,2014,2014
"36897","Brazil","Aedes albopictus",-6.75,-43.25,2014,2014
"36898","Brazil","Aedes albopictus",-6.75,-35.25,2014,2014
"36899","Brazil","Aedes albopictus",-6.75,-48.75,2014,2014
"36900","Brazil","Aedes albopictus",-6.75,-44.25,2014,2014
"36901","Brazil","Aedes albopictus",-6.75,-36.25,2014,2014
"36902","Brazil","Aedes albopictus",-6.75,-35.75,2014,2014
"36903","Brazil","Aedes albopictus",-6.75,-42.25,2014,2014
"36904","Brazil","Aedes albopictus",-6.75,-41.75,2014,2014
"36907","Brazil","Aedes albopictus",-6.75,-36.75,2014,2014
"36908","Brazil","Aedes albopictus",-6.75,-34.75,2014,2014
"36919","Brazil","Aedes albopictus",-6.75,-43.75,2014,2014
"36927","Brazil","Aedes albopictus",-6.75,-47.75,2014,2014
"36929","Brazil","Aedes albopictus",-6.75,-38.75,2014,2014
"36930","Brazil","Aedes albopictus",-6.75,-37.75,2014,2014
"36931","Brazil","Aedes albopictus",-6.75,-38.25,2014,2014
"36934","Brazil","Aedes albopictus",-6.75,-48.25,2014,2014
"36943","Brazil","Aedes albopictus",-6.75,-37.25,2014,2014
